recall,precision
1.0,0.22794117647058823
1.0,0.2285012285012285
1.0,0.229064039408867
1.0,0.22962962962962963
1.0,0.2301980198019802
1.0,0.23076923076923078
1.0,0.23134328358208955
1.0,0.23192019950124687
1.0,0.2325
1.0,0.23308270676691728
1.0,0.23366834170854273
1.0,0.23425692695214106
1.0,0.23484848484848486
1.0,0.23544303797468355
1.0,0.23604060913705585
1.0,0.2366412213740458
1.0,0.2372448979591837
1.0,0.23785166240409208
1.0,0.23846153846153847
1.0,0.2390745501285347
1.0,0.23969072164948454
1.0,0.24031007751937986
1.0,0.24093264248704663
1.0,0.24155844155844156
1.0,0.2421875
1.0,0.24281984334203655
1.0,0.24345549738219896
1.0,0.2440944881889764
1.0,0.24473684210526317
1.0,0.24538258575197888
1.0,0.24603174603174602
1.0,0.246684350132626
1.0,0.2473404255319149
1.0,0.248
1.0,0.24866310160427807
1.0,0.24932975871313673
1.0,0.25
1.0,0.25067385444743934
1.0,0.25135135135135134
1.0,0.25203252032520324
1.0,0.25271739130434784
1.0,0.25340599455040874
1.0,0.2540983606557377
1.0,0.2547945205479452
1.0,0.2554945054945055
1.0,0.256198347107438
1.0,0.2569060773480663
1.0,0.25761772853185594
1.0,0.25833333333333336
1.0,0.2590529247910863
1.0,0.25977653631284914
1.0,0.2605042016806723
1.0,0.2612359550561798
1.0,0.2619718309859155
1.0,0.2627118644067797
1.0,0.26345609065155806
1.0,0.26420454545454547
1.0,0.26495726495726496
1.0,0.26571428571428574
1.0,0.2664756446991404
1.0,0.2672413793103448
1.0,0.2680115273775216
1.0,0.26878612716763006
1.0,0.26956521739130435
1.0,0.2703488372093023
1.0,0.27113702623906705
1.0,0.2719298245614035
1.0,0.2727272727272727
1.0,0.2735294117647059
1.0,0.2743362831858407
1.0,0.27514792899408286
1.0,0.27596439169139464
1.0,0.2767857142857143
1.0,0.27761194029850744
1.0,0.27844311377245506
1.0,0.27927927927927926
1.0,0.28012048192771083
1.0,0.2809667673716012
